"STATION","Name","PPT_sp_Station","PPT_sm_Station","PPT_at_Station","PPT_wt_Station","Tmax_sp_Station","Tmax_sm_Station","Tmax_at_Station","Tmax_wt_Station","Tmin_sp_Station","Tmin_sm_Station","Tmin_at_Station","Tmin_wt_Station","Tave_sp_Station","Tave_sm_Station","Tave_at_Station","Tave_wt_Station","MSP_Station","MAP_Station","MAT_Station","MWMT_Station","MCMT_Station","TD_Station","AHM_Station","SHM_Station","Tmax_wt_Model","Tmax_sp_Model","Tmax_sm_Model","Tmax_at_Model","Tmin_wt_Model","Tmin_sp_Model","Tmin_sm_Model","Tmin_at_Model","Tave_wt_Model","Tave_sp_Model","Tave_sm_Model","Tave_at_Model","PPT_wt_Model","PPT_sp_Model","PPT_sm_Model","PPT_at_Model","MAT_Model","MWMT_Model","MCMT_Model","TD_Model","MAP_Model","MSP_Model","AHM_Model","SHM_Model"
"1152109","CRANBROOK SE",105,137,108,108,11.9,23.7666666666667,11.2333333333333,-1.3,-2,5.76666666666667,-2.13333333333333,-10.8666666666667,4.95,14.7666666666667,4.55,-6.08333333333333,223,458,4.54583333333333,16.05,-7.45,23.5,31.759461426492,71.9730941704036,-1.2,11.3,23.2,10.6,-9.9,-1.1,7.8,-0.9,-5.5,5.1,15.5,4.9,125,111,128,120,5,16.9,-6.8,23.7,485,212,30.9,79.9
"1152653","ELKFORD",161,203,163,161,9.7,21.5666666666667,9.43333333333333,-2.2,-2.86666666666667,6.46666666666667,-2.1,-11.4666666666667,3.41666666666667,14.0166666666667,3.66666666666667,-6.83333333333333,311,688,3.56666666666667,15.35,-8,23.35,19.718992248062,49.3569131832798,-1.9,10,22,9.5,-10.9,-2.3,6.2,-1.9,-6.4,3.9,14.1,3.8,133,131,162,134,3.8,15.4,-7.6,23,560,257,24.7,59.9
"1152670","ELKO",149,185,151,122,12.6,25.0666666666667,11.4333333333333,-0.2,0.5,10.0333333333333,0.833333333333333,-8,6.55,17.55,6.13333333333333,-4.1,306,607,6.53333333333333,19.1,-5.35,24.45,27.2377814387699,62.4183006535948,-0.3,11.9,24.1,11.3,-8.6,-0.4,8.1,-0.3,-4.4,5.7,16.1,5.5,159,150,168,175,5.7,17.4,-5.7,23.1,652,284,24.1,61.4
"1152850","FERNIE",275,222,350,348,11.6333333333333,23.7,11.3,-0.433333333333333,-1.1,7.33333333333333,-0.766666666666666,-9.66666666666667,5.26666666666667,15.5166666666667,5.26666666666667,-5.05,384,1195,5.25,16.9,-6.25,23.15,12.7615062761506,44.0104166666667,-0.5,11.4,23.4,10.8,-9.1,-0.8,7.6,-0.6,-4.8,5.3,15.5,5.1,225,190,198,226,5.3,16.8,-6.1,22.9,839,336,18.2,50.1
"1152898","FORDING RIVE",187,227,173,197,3.53333333333333,16.5333333333333,4.53333333333333,-6.53333333333333,-5.86666666666667,5.33333333333333,-4.03333333333333,-14.2666666666667,-1.16666666666667,10.9333333333333,0.25,-10.4,352,784,-0.0958333333333332,12.55,-12.1,24.65,12.6328656462585,35.6534090909091,-6.6,2.7,14.6,3.5,-13.2,-6,4.2,-4.1,-9.9,-1.7,9.4,-0.3,202,196,228,184,-0.6,10.7,-11.4,22.1,810,363,11.6,29.5
"1152899","FORDING RIVE",146,174,136,154,6.46666666666667,18.8333333333333,6.36666666666667,-5.03333333333333,-4.43333333333333,4.06666666666667,-4.36666666666667,-14.4666666666667,1.01666666666667,11.45,1,-9.75,283,610,0.929166666666667,12.7,-11.25,23.95,17.9166666666667,44.8763250883392,-4.4,7.1,19.3,6.9,-12,-3.6,5.8,-2.7,-8.2,1.8,12.6,2.1,159,147,171,140,2.1,14,-9.6,23.6,618,278,19.5,50.3
"1153034","FT STEELE DA",125,146,109,101,13.4666666666667,25.0333333333333,12.1666666666667,-0.466666666666667,-0.5,7.66666666666667,-0.966666666666667,-9.3,6.48333333333333,16.35,5.6,-4.88333333333333,244,481,5.8875,17.6,-6.15,23.75,33.0301455301455,72.1311475409836,-0.2,12.7,24.5,11.8,-9,-0.3,8.3,-0.4,-4.6,6.2,16.4,5.7,113,117,138,116,5.9,17.7,-6,23.7,485,231,32.9,76.8
"1153282","GRASMERE",142,185,117,96,14.0666666666667,26.2666666666667,12.8666666666667,0.7,0.9,9.36666666666667,0.7,-6.6,7.48333333333333,17.8166666666667,6.78333333333333,-2.95,302,540,7.28333333333333,19.4,-4.3,23.7,32.0061728395062,64.2384105960265,0.1,12.7,24.7,11.8,-8.2,-0.3,7.9,-0.4,-4,6.2,16.3,5.7,138,141,162,139,6,17.6,-5.2,22.9,581,270,27.6,65.5
"1153655","INVERMERE",80,168,83,58,13.2666666666667,24.1333333333333,10.2666666666667,-2.03333333333333,-0.3,8.73333333333333,-1.06666666666667,-11.4,6.48333333333333,16.4333333333333,4.6,-6.71666666666667,246,389,5.2,17.5,-8.25,25.75,39.0745501285347,71.1382113821138,-1.6,13,24.4,10.7,-10.1,-0.6,8.2,-0.8,-5.8,6.2,16.3,5,99,77,113,95,5.4,17.5,-7.2,24.7,384,169,40.2,103.9
"1154195","KIMBERLEY",NA,155,166,228,11.1,23.1333333333333,10.4333333333333,-1.83333333333333,-0.233333333333333,9.46666666666667,0,-9.8,5.43333333333333,16.3,5.21666666666667,-5.81666666666667,NA,NA,5.28333333333333,17.7,-7.15,24.85,NA,NA,-1.6,11.4,23.2,10.5,-9.8,-1,8.1,-0.7,-5.7,5.2,15.7,4.9,152,119,141,135,5,17.1,-7,24.1,547,221,27.5,77.4
"1154200","KIMBERLEY A",110,123,103,78,13.1666666666667,25.6333333333333,12.2333333333333,-1.73333333333333,-0.7,8.3,-1.06666666666667,-10.7333333333333,6.23333333333333,16.9666666666667,5.58333333333333,-6.23333333333333,211,414,5.6375,18.2,-7.4,25.6,37.7717391304348,86.2559241706161,-0.8,12.8,24.7,11.6,-9.7,-0.6,8.2,-0.8,-5.2,6.1,16.5,5.4,98,101,113,98,5.7,17.9,-6.6,24.6,410,186,38.2,96.3
"1154202","KIMBERLEY CO",113,127,116,141,11.7666666666667,24.0666666666667,10.4333333333333,-2.13333333333333,0.466666666666667,10,0.8,-9.06666666666667,6.11666666666667,17.0333333333333,5.61666666666667,-5.6,207,497,5.79166666666667,18.4,-7.15,25.55,31.7739771965124,88.8888888888889,-1.4,11.8,23.7,10.8,-9.9,-0.9,8.1,-0.7,-5.6,5.4,15.9,5,138,115,131,125,5.2,17.3,-7,24.3,509,209,29.8,83
"1154203","KIMBERLEY PC",96,119,100,116,13.0666666666667,24.8666666666667,11.8333333333333,-0.766666666666667,-0.566666666666667,8.53333333333333,-1.13333333333333,-11.2333333333333,6.25,16.7,5.35,-6,193,431,5.575,18.05,-7.5,25.55,36.1368909512761,93.5233160621761,-0.8,12.6,24.5,11.4,-9.9,-0.8,8.1,-0.8,-5.4,5.9,16.3,5.3,119,105,119,108,5.6,17.7,-6.7,24.4,451,193,34.5,91.7
"1154400","KOOTENAY NP",110,183,117,122,10.9,22.2666666666667,8.63333333333333,-3.73333333333333,-3.56666666666667,4.83333333333333,-4.06666666666667,-14.3666666666667,3.66666666666667,13.55,2.28333333333333,-9.05,281,532,2.6125,14.75,-10.6,25.35,23.7077067669173,52.491103202847,-3.2,10.7,21.6,8.5,-12.3,-2.7,6,-2.8,-7.7,4,13.8,2.8,135,109,165,124,3.2,14.9,-9.2,24.1,533,254,24.8,58.7
"1154405","KOOTENAY NAT",118,196,116,98,10.9666666666667,22.1333333333333,8.36666666666667,-3.26666666666667,-0.1,8.43333333333333,-0.533333333333333,-10.2333333333333,5.43333333333333,15.2833333333333,3.91666666666667,-6.75,297,528,4.47083333333333,16.55,-8.45,25,27.4068813131313,55.7239057239057,-3.4,9.5,20.5,7.6,-12.1,-2.8,5.7,-3,-7.8,3.4,13.1,2.3,127,134,220,142,2.8,14.3,-9.1,23.4,622,329,20.5,43.4
"1154410","KOOTENAY NP",99,160,98,84,12.7333333333333,24.4,9.73333333333333,-2.83333333333333,0.733333333333333,10.1333333333333,0.3,-9.23333333333333,6.73333333333333,17.2666666666667,5.01666666666667,-6.03333333333333,241,441,5.74583333333333,18.55,-7.25,25.8,35.7048374905518,76.9709543568465,-2.3,12.3,23.4,9.9,-10.6,-1.1,7.6,-1.3,-6.4,5.6,15.5,4.3,95,85,134,95,4.7,16.7,-7.8,24.5,409,202,36,82.6
"1154909","MARYSVILLE",100,112,103,132,12.4,24.1666666666667,10.9666666666667,-1.66666666666667,-0.1,8.73333333333333,-0.433333333333333,-10.0333333333333,6.15,16.45,5.26666666666667,-5.85,181,447,5.50416666666667,17.8,-7.35,25.15,34.6849366144668,98.3425414364641,-0.9,12.5,24.4,11.3,-9.9,-0.8,8.1,-0.8,-5.4,5.9,16.3,5.3,119,105,118,107,5.5,17.7,-6.8,24.5,448,191,34.6,92.5
"115504","AQUEDUCT 43",NA,NA,NA,NA,9.96666666666667,22.5333333333333,9.63333333333333,NA,-1.33333333333333,8.3,-0.5,NA,4.31666666666667,15.4166666666667,4.56666666666667,NA,NA,NA,NA,16.85,NA,NA,NA,NA,-1.6,10.1,22.1,9.8,-10.1,-1.7,6.6,-1.4,-5.9,4.2,14.3,4.2,149,140,163,151,4.2,15.6,-7.1,22.7,604,270,23.5,57.6
"115505","AQUEDUCT 48",NA,NA,NA,NA,9.03333333333333,21.3333333333333,8.3,-2.76666666666667,-1.36666666666667,8.16666666666667,-0.733333333333334,-9.23333333333333,3.83333333333333,14.75,3.78333333333333,-6,NA,NA,4.09166666666667,16.25,-7.2,23.45,NA,NA,-2.8,8.8,20.8,8.5,-10.6,-2.3,6.4,-1.8,-6.7,3.3,13.6,3.4,152,143,165,151,3.4,14.9,-7.9,22.7,611,271,21.9,54.8
"115506","AQUEDUCT 55",161,163,143,141,7.96666666666667,18.8666666666667,6.63333333333333,-3.63333333333333,-1.06666666666667,7.93333333333333,-1,-9.3,3.45,13.4,2.81666666666667,-6.46666666666667,275,608,3.3,14.9,-7.3,22.2,21.875,54.1818181818182,-4,7,19,6.9,-11,-2.9,6.3,-2.1,-7.5,2,12.6,2.4,157,149,169,155,2.4,14,-8.6,22.6,630,276,19.7,50.7
"115507","BEAN CREEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,10.1,22.2,10,-9.5,-1.5,6.9,-1.1,-5.3,4.3,14.6,4.4,238,211,215,257,4.5,15.8,-6.5,22.3,921,367,15.8,43.1
"115509","BRITT 6200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,5.4,17.4,5.5,-12.7,-4.5,5.2,-3.3,-8.9,0.4,11.3,1.1,161,172,193,147,1,12.6,-10.2,22.8,673,309,16.3,40.9
"115510","BRITT CK 74",158,202,131,NA,2.83333333333333,14.5666666666667,4.36666666666667,NA,-5.63333333333333,4.46666666666667,-3.46666666666667,NA,-1.4,9.51666666666667,0.45,NA,319,NA,NA,11.05,NA,NA,NA,34.6394984326019,-5.8,3.7,15.7,4.2,-13.1,-5.3,4.7,-3.7,-9.4,-0.8,10.2,0.3,168,177,199,149,0.1,11.5,-10.8,22.3,694,316,14.5,36.5
"115511","BRITT CK 55",NA,NA,NA,NA,NA,18.4333333333333,NA,NA,NA,6.66666666666667,NA,NA,NA,12.55,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,-4.3,6.7,18.7,6.5,-12.4,-4,5.4,-3,-8.4,1.3,12,1.7,143,157,182,139,1.7,13.4,-9.7,23.1,621,296,18.8,45.3
"1155236","MOYIE",NA,NA,172,NA,NA,NA,10.9666666666667,-0.766666666666667,NA,NA,1.5,-7.73333333333333,NA,NA,6.23333333333333,-4.25,NA,NA,NA,NA,-5.3,NA,NA,NA,-0.2,12.5,24.5,11.7,-9.3,-0.7,7.6,-0.6,-4.8,5.9,16.1,5.5,143,127,132,156,5.7,17.4,-5.9,23.4,558,224,28.1,77.7
"115536","FORSYTH CREE",123,175,132,113,9.36666666666667,21.3333333333333,7.8,-2.73333333333333,-3.4,5.43333333333333,-2.9,-11.1666666666667,2.98333333333333,13.3833333333333,2.45,-6.95,281,543,2.96666666666667,14.55,-8.05,22.6,23.8796807857581,51.779359430605,-3.1,8.5,20.4,8,-12.1,-3.3,5.5,-2.7,-7.6,2.6,12.9,2.7,122,141,166,133,2.7,14.2,-8.9,23.1,562,277,22.5,51.2
"1155402","NATAL HARMER",170,176,196,226,4.36666666666667,17,5.13333333333333,-5.03333333333333,-4.46666666666667,6.7,-2.26666666666667,-12.0666666666667,-0.0500000000000003,11.85,1.43333333333333,-8.55,287,768,1.17083333333333,13.35,-9.65,23,14.5453559027778,46.5156794425087,-5.1,5,16.9,5.2,-11.5,-3.9,5.9,-2.7,-8.3,0.5,11.4,1.3,205,168,172,191,1.2,12.8,-9.5,22.3,735,285,15.3,44.7
"1155403","NATAL KAISER",142,165,156,172,11.1,23.4666666666667,10.7666666666667,-0.1,-1.63333333333333,6.36666666666667,-2.1,-10.2,4.73333333333333,14.9166666666667,4.33333333333333,-5.15,262,635,4.70833333333333,16.25,-6.35,22.6,23.1627296587927,62.0229007633588,-1.2,10.7,22.6,10.2,-9.9,-1.4,6.6,-1.2,-5.5,4.6,14.6,4.5,138,122,151,142,4.5,15.9,-6.8,22.6,554,248,26.3,63.9
"1155490","NEWGATE",94,125,95,94,14.1666666666667,26.6,12.7,-0.966666666666667,1,8.83333333333333,0.166666666666667,-7.26666666666667,7.58333333333333,17.7166666666667,6.43333333333333,-4.11666666666667,198,408,6.90416666666667,19,-5.05,24.05,41.4317810457516,95.959595959596,0.2,14,26.2,12.5,-7.9,0.2,8.4,0,-3.8,7.1,17.3,6.2,112,100,111,111,6.7,18.7,-5,23.7,434,189,38.4,99.1
"115555","MORRISEY ASB",252,249,365,268,10.9666666666667,23.1666666666667,10.5333333333333,-1.4,-0.566666666666667,7.9,-0.166666666666667,-8.73333333333333,5.2,15.5333333333333,5.18333333333333,-5.06666666666667,432,1134,5.2125,16.8,-6.4,23.2,13.4149029982363,38.8888888888889,-0.3,11.6,23.7,11.1,-8.9,-0.6,7.8,-0.5,-4.6,5.5,15.8,5.3,241,211,227,265,5.5,17.1,-5.9,23,943,383,16.4,44.6
"115556","ODLUM",168,NA,146,128,6.66666666666667,18.5333333333333,NA,NA,-6.46666666666667,2.86666666666667,NA,NA,0.1,10.7,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,-3.9,6.4,18.1,6.9,-13.3,-5.1,4.5,-3.9,-8.6,0.7,11.3,1.5,155,177,250,153,1.2,12.6,-9.9,22.4,735,383,15.3,32.7
"115562","PURPLE CANYO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,11.4,23.5,10.9,-8.8,-0.8,7.8,-0.6,-4.6,5.3,15.7,5.2,176,167,187,197,5.4,17,-5.9,22.9,728,315,21.1,54.1
"115568","SPARWOOD AP",105,124,118,92,9.93333333333333,21.7333333333333,9.2,-1.43333333333333,-3.16666666666667,5.43333333333333,-3.13333333333333,-11,3.38333333333333,13.5833333333333,3.03333333333333,-6.21666666666667,210,439,3.44583333333333,15.2,-7.55,22.75,30.6283219438117,72.3809523809524,-1.8,9.9,21.8,9.4,-10.6,-2.2,6.2,-1.9,-6.2,3.8,14,3.7,139,120,145,141,3.8,15.3,-7.4,22.7,545,238,25.4,64.2
"115571","SUMMIT LAKE",131,151,151,114,8.8,21.1,9.1,-2.13333333333333,-3.63333333333333,4.6,-3.36666666666667,-11.7,2.58333333333333,12.85,2.86666666666667,-6.91666666666667,254,547,2.84583333333333,14.25,-8.1,22.35,23.4841560024375,56.1023622047244,-2.2,8.9,20.7,8.8,-10.5,-2.3,6.1,-1.7,-6.3,3.3,13.4,3.5,137,132,161,145,3.5,14.7,-7.5,22.2,573,265,23.5,55.5
"115583","ALBERT RIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9,7.6,19.1,6.8,-13.2,-4.5,4.8,-3.9,-8.5,1.6,12,1.5,129,155,217,150,1.6,13.2,-9.7,22.9,651,337,17.8,39.1
"1157630","SPARWOOD",142,144,168,139,10.7333333333333,22.5,10.1,-1.6,-1.33333333333333,6.7,-1.2,-10.3666666666667,4.7,14.6,4.45,-5.98333333333333,248,593,4.44166666666667,15.85,-7.25,23.1,24.353569421023,63.9112903225806,-1.2,10.6,22.6,10.1,-9.9,-1.5,6.6,-1.3,-5.6,4.6,14.6,4.4,139,122,152,142,4.5,15.8,-6.8,22.6,555,249,26.1,63.6
"1157631","SPARWOOD CS",108,178,122,NA,11.2333333333333,22.7333333333333,10.5333333333333,-1.5,-1.93333333333333,6.4,-2,-11.3333333333333,4.65,14.5666666666667,4.26666666666667,-6.41666666666667,282,NA,4.26666666666667,15.9,-7.95,23.85,NA,56.3829787234043,-1.2,10.6,22.6,10.1,-9.9,-1.5,6.6,-1.3,-5.6,4.6,14.6,4.4,140,122,151,143,4.5,15.8,-6.8,22.6,556,248,26.1,63.8
"1158692","WARDNER KTNY",101,135,96,91,14.2333333333333,25.9333333333333,12.6,-0.333333333333333,0.133333333333333,8.5,-0.2,-8.56666666666667,7.18333333333333,17.2166666666667,6.2,-4.45,216,423,6.5375,18.4,-5.75,24.15,39.0957446808511,85.1851851851852,0.2,13.5,25.3,12.3,-8.7,0.1,8.5,-0.1,-4.3,6.8,16.9,6.1,106,102,121,107,6.4,18.2,-5.7,23.9,436,201,37.6,90.6
"1158990","WYCLIFFE",96,123,84,NA,12.8666666666667,24.9,11.8,-1.53333333333333,-2.03333333333333,6.66666666666667,-2.5,-12.8,5.41666666666667,15.7833333333333,4.65,-7.16666666666667,196,NA,4.67083333333333,17.05,-8.5,25.55,NA,86.9897959183673,-1.2,12.2,24.1,11.1,-9.8,-0.8,8.1,-0.7,-5.5,5.7,16.1,5.2,117,104,123,105,5.4,17.5,-6.8,24.3,449,195,34.2,89.6
"116021","SHERIDAN LK",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,10.2,20.4,9,-11.1,-3,5.7,-2.1,-6.3,3.6,13.1,3.4,119,113,170,129,3.5,14,-7.5,21.5,530,263,25.4,53.2
"116023","ROE LK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,9.9,20.1,8.7,-11.3,-3.2,5.6,-2.1,-6.4,3.3,12.9,3.3,123,121,181,136,3.3,13.8,-7.6,21.4,561,282,23.6,48.8
"116024","BRIDGE LK AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,9.8,20.1,8.6,-11.3,-3.2,5.7,-2,-6.4,3.3,12.9,3.3,128,125,189,141,3.3,13.8,-7.6,21.4,583,295,22.7,46.8
"116029","HEREFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,9.8,20.3,8.8,-11,-3,5.7,-2.2,-6.2,3.4,13,3.3,116,109,161,126,3.4,14,-7.5,21.5,512,248,26.1,56.4
"116030","GWENNIE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,9.4,19.9,8.5,-10.9,-3.1,5.6,-2.3,-6.2,3.1,12.7,3.1,122,115,165,132,3.2,13.7,-7.6,21.3,534,258,24.7,53.4
"116033","MINNIE LK 2",69,NA,NA,NA,9.93333333333333,21.3666666666667,NA,NA,-3.06666666666667,4.86666666666667,NA,NA,3.43333333333333,13.1166666666667,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,-1,10.1,21.2,10.1,-9.3,-1.8,6.2,-1.2,-5.1,4.2,13.7,4.4,143,79,84,121,4.3,14.8,-6.7,21.5,426,143,33.5,103.3
"1160450","ARMSTRONG",118,130,147,144,14.9333333333333,26.5,12.5666666666667,0.3,2.06666666666667,10.8666666666667,2.2,-6.16666666666667,8.5,18.6833333333333,7.38333333333333,-2.93333333333333,225,539,7.90833333333333,19.9,-3.75,23.65,33.2251082251082,88.4444444444444,0.6,14.7,26.3,12.7,-5.4,2.2,11,2.5,-2.4,8.4,18.6,7.6,119,97,106,121,8.1,19.8,-3.2,23,442,185,40.8,107.2
"1160483","ARMSTRONG HU",108,118,140,141,13.9333333333333,25.7666666666667,12.2,0.233333333333333,1.76666666666667,10.5666666666667,1.93333333333333,-6.1,7.85,18.1666666666667,7.06666666666667,-2.93333333333333,203,507,7.5375,19.15,-3.65,22.8,34.5907297830375,94.3349753694581,0.5,14,25.4,12.2,-5.7,1.8,10.5,2.3,-2.6,7.9,18,7.2,139,106,111,136,7.6,19.1,-3.4,22.5,492,195,35.8,97.8
"1160485","ARMSTRONG NO",115,140,121,122,14.7333333333333,26.2,12.6,0.3,1.53333333333333,10.4,1.73333333333333,-6.4,8.13333333333333,18.3,7.16666666666667,-3.05,227,498,7.6375,19.45,-3.7,23.15,35.4166666666667,85.6828193832599,0.5,14.6,26.2,12.6,-5.5,2.1,10.9,2.4,-2.5,8.3,18.5,7.5,129,103,112,128,8,19.7,-3.3,23,472,194,38.1,101.6
"1160510","ASHCROFT",46,92,65,51,17.8,29.1333333333333,15.3333333333333,1.53333333333333,3.6,13.9333333333333,3.7,-5.73333333333333,10.7,21.5333333333333,9.51666666666667,-2.1,137,254,9.9125,22.8,-3.3,26.1,78.3956692913386,166.423357664234,1.2,16.6,27.7,14,-5.5,3.1,12.8,3.5,-2.1,9.8,20.2,8.7,66,49,81,71,9.2,21.4,-3.4,24.8,268,128,71.6,166.6
"1160511","ASHCROFT",NA,112,NA,NA,16.5666666666667,27.5666666666667,13.9666666666667,0.933333333333333,3.36666666666667,13.7666666666667,3.43333333333333,-6.03333333333333,9.96666666666667,20.6666666666667,8.7,-2.55,NA,NA,9.19583333333333,22,-4,26,NA,NA,1,16.3,27.4,13.8,-5.7,2.9,12.5,3.3,-2.3,9.6,20,8.5,65,52,81,72,8.9,21.1,-3.6,24.6,270,130,70.1,162.7
"1160520","ASHCROFT NOR",NA,63,NA,NA,17.1333333333333,28.3666666666667,14.5333333333333,1.63333333333333,3.56666666666667,13.3666666666667,3.26666666666667,-5.36666666666667,10.35,20.8666666666667,8.9,-1.86666666666667,114,NA,9.5625,22,-3.3,25.3,NA,192.982456140351,1,16.3,27.4,13.8,-5.7,2.9,12.5,3.3,-2.3,9.6,20,8.5,65,52,81,72,8.9,21.1,-3.6,24.6,270,130,70.1,162.7
"1160540","ASHCROFT M",61,90,73,76,15.8333333333333,26.9333333333333,13.3666666666667,0.0666666666666667,3.43333333333333,12.5333333333333,2.66666666666667,-6.46666666666667,9.63333333333333,19.7333333333333,8.01666666666667,-3.2,151,300,8.54583333333333,20.95,-4.4,25.35,61.8194444444444,138.741721854305,0.2,14.9,26.1,12.7,-6.7,2.1,11.6,2.4,-3.2,8.5,18.8,7.5,76,51,89,80,7.9,20,-4.5,24.5,296,140,60.6,142.4
"1160565","AVOLA",NA,341,263,186,11.7333333333333,22.5666666666667,10.6,-1.5,9.24463052405973e-17,8.73333333333333,1.66666666666667,-7.53333333333333,5.86666666666667,15.65,6.13333333333333,-4.51666666666667,534,NA,5.78333333333333,16.75,-5.7,22.45,NA,31.3670411985019,-1.9,11.6,22.7,9.3,-8.2,-0.3,8.9,0.6,-5,5.7,15.8,4.9,226,188,289,241,5.3,17,-5.9,22.8,944,440,16.3,38.5
"1160670","BARRIERE",105,147,133,111,15.4666666666667,26.6666666666667,12.4666666666667,-0.0333333333333333,0.733333333333333,9.6,0.9,-7.53333333333333,8.1,18.1333333333333,6.68333333333333,-3.78333333333333,230,496,7.28333333333333,19.35,-4.9,24.25,34.8454301075269,84.1304347826087,0,15.3,26.7,12.4,-7.1,1.1,10.2,1.6,-3.5,8.2,18.4,7,115,86,118,112,7.5,19.4,-4.5,24,431,187,40.7,104.2
"1160899","BLUE RIVER A",201,285,296,245,11.7333333333333,23.1,9.43333333333333,-2.26666666666667,-1.36666666666667,7.66666666666667,-0.266666666666667,-10.2333333333333,5.18333333333333,15.3833333333333,4.58333333333333,-6.25,439,1027,4.725,16.5,-7.4,23.9,14.3378773125609,37.5854214123007,-1.9,11.7,22.9,9.4,-8.5,-0.6,8.4,0.3,-5.2,5.5,15.7,4.8,258,178,236,271,5.2,16.8,-6.2,23,943,362,16.1,46.4
"1160900","BLUE RIVER N",248,346,373,327,9.93333333333333,21.8666666666667,9.36666666666667,-2.8,-1.3,7.96666666666667,0.866666666666667,-8.63333333333333,4.31666666666667,14.9166666666667,5.11666666666667,-5.71666666666667,535,1294,4.65833333333333,15.9,-6.75,22.65,11.327923750644,29.7196261682243,-2.1,11.3,22.6,9.2,-8.5,-0.7,8.4,0.3,-5.3,5.3,15.5,4.7,277,197,260,292,5.1,16.6,-6.2,22.9,1027,399,14.7,41.7
"1160985","BRIDGE LAKE",NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,-1.83333333333333,NA,NA,NA,3.28333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,9.8,20.2,8.7,-11.2,-3.2,5.6,-2.1,-6.4,3.3,12.9,3.3,127,125,187,141,3.3,13.8,-7.6,21.4,580,294,22.9,47
"1160986","BRIDGE LAKE",124,199,142,124,10,20.6,8.8,-1.4,-2.73333333333333,6,-1.53333333333333,-10.5666666666667,3.63333333333333,13.3,3.63333333333333,-5.98333333333333,307,589,3.64583333333333,14.3,-7.4,21.7,23.1677985285795,46.5798045602606,-1.6,9.9,20.2,8.8,-11.3,-3.2,5.6,-2.1,-6.4,3.4,12.9,3.3,124,121,182,136,3.3,13.8,-7.6,21.4,562,283,23.6,48.8
"1160H99","BLUE RIVER C",NA,253,NA,NA,12.0333333333333,23.3666666666667,9.63333333333333,-1.73333333333333,-1.73333333333333,7.36666666666667,-0.6,-10.5,5.15,15.3666666666667,4.51666666666667,-6.11666666666667,388,NA,4.72916666666667,16.45,-7.35,23.8,NA,42.3969072164948,-1.9,11.7,22.9,9.4,-8.5,-0.6,8.4,0.3,-5.2,5.5,15.7,4.8,258,178,236,271,5.2,16.8,-6.2,23,943,362,16.1,46.4
"1161104","BUFFALO LAKE",99,177,127,111,10.4,20.8333333333333,9.5,-1.36666666666667,-2.6,5.66666666666667,-1.96666666666667,-11.7,3.9,13.25,3.76666666666667,-6.53333333333333,265,514,3.59583333333333,14.35,-7.65,22,26.451037613489,54.1509433962264,-1.3,11.1,21.6,9.9,-11,-2.7,5.9,-2.1,-6.2,4.2,13.8,3.9,112,100,172,122,3.9,14.7,-7.3,22,505,259,27.6,56.9
"1161215","CACHE CREEK",58,107,79,46,15.3666666666667,26.6666666666667,12.9666666666667,0.633333333333333,1.06666666666667,10.0666666666667,1.43333333333333,-6.43333333333333,8.21666666666667,18.3666666666667,7.2,-2.9,166,290,7.72083333333333,19.55,-4.05,23.6,61.1063218390805,117.771084337349,0.4,14.9,26,12.7,-7,1.4,10.8,1.8,-3.3,8.2,18.4,7.3,59,60,101,75,7.6,19.5,-4.6,24.1,295,159,59.8,122.5
